Type 2 (Generate),Type 5 (Cognitive Conflict),Type 7 (Battle),Solution Scheme Multiplicity,Shared Knowledge,CRT,RME,playerCount,High,Medium,score
-0.42675886180723804,-0.5113393695838531,-0.20566236824761203,0.6939047628084726,0.986567473888046,0.012032126564201735,1.04038931277139,-0.9140257315714275,-0.7061926156056273,1.4142135623730951,75.0
-0.05447170391263557,0.7262865007489395,-1.3329388233587964,-1.2291161868388905,-1.599843779045776,0.5338877858409159,0.7129174775056855,1.094061102941558,-0.7061926156056273,1.4142135623730951,100.0
-0.05447170391263557,0.7262865007489395,-1.3329388233587964,-1.2291161868388905,-1.599843779045776,1.3403919865412939,-0.400486762397706,-0.9140257315714275,-0.7061926156056273,-0.7071067811865475,100.0
-0.5224898452658501,2.772303835518758,-2.218656038089013,-1.0435615338027413,-1.599843779045776,-0.9367963448480076,0.3854456422399824,-0.9140257315714275,1.416044260307657,-0.7071067811865475,50.0
1.5676366269138462,-0.6901870387070888,0.29758604921273785,-0.36038303853328363,0.8690033260274178,-1.3637691569835024,-1.0554304329291135,1.094061102941558,1.416044260307657,-0.7071067811865475,69.11764705882354
1.5676366269138462,-0.6901870387070888,0.29758604921273785,-0.36038303853328363,0.8690033260274178,1.3878334101119054,-0.6624642306102693,-0.9140257315714275,-0.7061926156056273,1.4142135623730951,71.42857142857143
-0.8588778843634729,-0.1769719881795425,0.5492102579429137,0.32490403233885823,0.7710332028102275,-1.4586520041247244,-0.26949802829142505,1.094061102941558,-0.7061926156056273,1.4142135623730951,89.0
-0.8588778843634729,-0.1769719881795425,0.5492102579429137,0.32490403233885823,0.7710332028102275,0.4627256504850004,1.564344249196515,1.094061102941558,-0.7061926156056273,1.4142135623730951,93.0
-1.2245170572956716,-0.6901870387070888,0.9446197288046173,1.326477443613527,0.28118258672427643,0.29668066798786363,0.6474231104525456,1.094061102941558,-0.7061926156056273,-0.7071067811865475,13.06532663316583
-1.2245170572956716,-0.6901870387070888,0.9446197288046173,1.326477443613527,0.28118258672427643,-0.41494068557129177,-0.13850929418514274,-0.9140257315714275,-0.7061926156056273,1.4142135623730951,37.634408602150536
1.7005963261619184,-0.218029192221746,1.324212820831853,-1.4146708398750396,-0.9791050783416587,-1.7433005455483863,-2.365317773991927,-0.9140257315714275,-0.7061926156056273,1.4142135623730951,12.5
-0.8588778843634729,-0.1769719881795425,0.5492102579429137,0.32490403233885823,0.7710332028102275,1.577599104394348,1.8263217174090782,-0.9140257315714275,-0.7061926156056273,-0.7071067811865475,87.0
-0.8588778843634729,-0.1769719881795425,0.5492102579429137,0.32490403233885823,0.7710332028102275,1.0083020215470218,1.695332983302796,-0.9140257315714275,1.416044260307657,-0.7071067811865475,0.0
-1.2245170572956716,-0.6901870387070888,0.9446197288046173,1.326477443613527,0.28118258672427643,0.3678428033437818,-0.4659811294508472,1.094061102941558,-0.7061926156056273,1.4142135623730951,5.376344086021505
1.7005963261619184,-0.218029192221746,1.324212820831853,-1.4146708398750396,-0.9791050783416587,0.48644636227030685,-0.727958597663409,1.094061102941558,-0.7061926156056273,-0.7071067811865475,71.42857142857143
-1.2245170572956716,-0.6901870387070888,0.9446197288046173,1.326477443613527,0.28118258672427643,-0.9842377684186202,-0.7934529647165502,-0.9140257315714275,1.416044260307657,-0.7071067811865475,61.142857142857146
-0.8588778843634729,-0.1769719881795425,0.5492102579429137,0.32490403233885823,0.7710332028102275,0.5813292094115275,0.31995127518684124,1.094061102941558,-0.7061926156056273,-0.7071067811865475,98.0
1.7005963261619184,-0.218029192221746,1.324212820831853,-1.4146708398750396,-0.9791050783416587,-1.7433005455483863,-2.365317773991927,-0.9140257315714275,1.416044260307657,-0.7071067811865475,21.428571428571427
-0.825637959551455,-0.332491700460617,0.29758604921273785,1.5373350038818778,0.986567473888046,1.2455091394000746,0.3854456422399824,-0.9140257315714275,-0.7061926156056273,-0.7071067811865475,100.0
-0.5224898452658501,2.772303835518758,-2.218656038089013,-1.0435615338027413,-1.599843779045776,1.2455091394000746,1.367861148037093,1.094061102941558,-0.7061926156056273,1.4142135623730951,50.0
1.0911977046082537,-0.5262433420107894,0.08789920860425872,-0.4482403553117632,-0.4144052881177743,1.3878334101119054,0.2544569081337015,1.094061102941558,1.416044260307657,-0.7071067811865475,100.0
-0.5224898452658501,2.772303835518758,-2.218656038089013,-1.0435615338027413,-1.599843779045776,0.8185363272645777,1.1713780468776709,-0.9140257315714275,-0.7061926156056273,-0.7071067811865475,80.0
-0.8588778843634729,-0.1769719881795425,0.5492102579429137,0.32490403233885823,0.7710332028102275,1.672481951535568,-0.531475496503987,-0.9140257315714275,1.416044260307657,-0.7071067811865475,77.31958762886597
-0.825637959551455,-0.332491700460617,0.29758604921273785,1.5373350038818778,0.986567473888046,-1.7433005455483863,-0.7934529647165502,-0.9140257315714275,1.416044260307657,-0.7071067811865475,53.0
-0.825637959551455,-0.332491700460617,0.29758604921273785,1.5373350038818778,0.986567473888046,-0.6047063798537357,0.6474231104525456,-0.9140257315714275,1.416044260307657,-0.7071067811865475,55.0
-1.2245170572956716,-0.6901870387070888,0.9446197288046173,1.326477443613527,0.28118258672427643,-2.454921899107543,1.4333555150902342,-0.9140257315714275,1.416044260307657,-0.7071067811865475,45.714285714285715
-0.5224898452658501,2.772303835518758,-2.218656038089013,-1.0435615338027413,-1.599843779045776,-0.48610282092720924,-0.00752056007886179,1.094061102941558,-0.7061926156056273,1.4142135623730951,100.0
-0.42675886180723804,-0.5113393695838531,-0.20566236824761203,0.6939047628084726,0.986567473888046,1.7436440868914835,2.1537935526747813,-0.9140257315714275,-0.7061926156056273,1.4142135623730951,100.0
1.7005963261619184,-0.218029192221746,1.324212820831853,-1.4146708398750396,-0.9791050783416587,-1.6958591219777752,0.2544569081337015,-0.9140257315714275,-0.7061926156056273,1.4142135623730951,25.0
-0.42675886180723804,-0.5113393695838531,-0.20566236824761203,0.6939047628084726,0.986567473888046,-0.5809856680684292,0.2544569081337015,1.094061102941558,-0.7061926156056273,-0.7071067811865475,100.0
1.0911977046082537,-0.5262433420107894,0.08789920860425872,-0.4482403553117632,-0.4144052881177743,0.3678428033437818,-0.4659811294508472,1.094061102941558,1.416044260307657,-0.7071067811865475,97.36713703993608
-0.8588778843634729,-0.1769719881795425,0.5492102579429137,0.32490403233885823,0.7710332028102275,1.6013198161796527,1.1058836798245297,1.094061102941558,1.416044260307657,-0.7071067811865475,78.35051546391753
1.0911977046082537,-0.5262433420107894,0.08789920860425872,-0.4482403553117632,-0.4144052881177743,0.08319426192011654,0.8439062116119678,1.094061102941558,-0.7061926156056273,-0.7071067811865475,92.875124520553
1.0911977046082537,-0.5262433420107894,0.08789920860425872,-0.4482403553117632,-0.4144052881177743,0.6287706329821385,0.7129174775056855,1.094061102941558,-0.7061926156056273,1.4142135623730951,93.44153117637292
-0.5224898452658501,2.772303835518758,-2.218656038089013,-1.0435615338027413,-1.599843779045776,-0.32005783843007246,-0.00752056007886179,-0.9140257315714275,-0.7061926156056273,-0.7071067811865475,90.0
-0.825637959551455,-0.332491700460617,0.29758604921273785,1.5373350038818778,0.986567473888046,0.32040137977316946,-0.727958597663409,1.094061102941558,-0.7061926156056273,-0.7071067811865475,100.0
-0.825637959551455,-0.332491700460617,0.29758604921273785,1.5373350038818778,0.986567473888046,0.5813292094115282,0.5164343763462633,-0.9140257315714275,-0.7061926156056273,1.4142135623730951,57.5
-0.5224898452658501,2.772303835518758,-2.218656038089013,-1.0435615338027413,-1.599843779045776,0.7473741919086643,0.2544569081337015,1.094061102941558,1.416044260307657,-0.7071067811865475,70.0
1.5676366269138462,-0.6901870387070888,0.29758604921273785,-0.36038303853328363,0.8690033260274178,0.10691497370542369,-1.4483966352479576,-0.9140257315714275,-0.7061926156056273,1.4142135623730951,44.642857142857146
-0.8588778843634729,-0.1769719881795425,0.5492102579429137,0.32490403233885823,0.7710332028102275,-1.5060934276953326,0.057973806974279375,1.094061102941558,-0.7061926156056273,1.4142135623730951,8.0
1.7005963261619184,-0.218029192221746,1.324212820831853,-1.4146708398750396,-0.9791050783416587,0.24923924441725398,0.7784118445588266,-0.9140257315714275,1.416044260307657,-0.7071067811865475,21.428571428571427
-0.825637959551455,-0.332491700460617,0.29758604921273785,1.5373350038818778,0.986567473888046,0.32040137977316946,-0.727958597663409,1.094061102941558,1.416044260307657,-0.7071067811865475,47.0
-0.05447170391263557,0.7262865007489395,-1.3329388233587964,-1.2291161868388905,-1.599843779045776,0.3678428033437818,-0.4659811294508472,1.094061102941558,-0.7061926156056273,1.4142135623730951,88.88888888888889
-0.8588778843634729,-0.1769719881795425,0.5492102579429137,0.32490403233885823,0.7710332028102275,1.2692298511853783,-0.26949802829142505,1.094061102941558,-0.7061926156056273,-0.7071067811865475,98.0
1.0911977046082537,-0.5262433420107894,0.08789920860425872,-0.4482403553117632,-0.4144052881177743,-0.652147803424346,1.3023667809839519,-0.9140257315714275,-0.7061926156056273,-0.7071067811865475,93.29411754000742
-0.24947926280980834,-0.3622996453144897,0.08789920860425872,0.5181901292515136,0.6632660672713183,-0.10657143236232539,0.12346817402741915,1.094061102941558,1.416044260307657,-0.7071067811865475,100.0
-0.8588778843634729,-0.1769719881795425,0.5492102579429137,0.32490403233885823,0.7710332028102275,1.3878334101119054,0.2544569081337015,1.094061102941558,-0.7061926156056273,-0.7071067811865475,100.0
1.7005963261619184,-0.218029192221746,1.324212820831853,-1.4146708398750396,-0.9791050783416587,0.9134191744058003,0.6474231104525456,-0.9140257315714275,-0.7061926156056273,-0.7071067811865475,21.428571428571427
-0.24947926280980834,-0.3622996453144897,0.08789920860425872,0.5181901292515136,0.6632660672713183,-1.3163277334128924,0.3854456422399824,-0.9140257315714275,1.416044260307657,-0.7071067811865475,100.0
1.5676366269138462,-0.6901870387070888,0.29758604921273785,-0.36038303853328363,0.8690033260274178,-1.0553999037745347,-1.6448797364073797,1.094061102941558,-0.7061926156056273,-0.7071067811865475,38.888888888888886
-0.8588778843634729,-0.1769719881795425,0.5492102579429137,0.32490403233885823,0.7710332028102275,0.27295995620255914,0.31995127518684124,1.094061102941558,-0.7061926156056273,1.4142135623730951,100.0
-0.05447170391263557,0.7262865007489395,-1.3329388233587964,-1.2291161868388905,-1.599843779045776,-1.1265620391304487,0.7784118445588266,-0.9140257315714275,-0.7061926156056273,1.4142135623730951,88.88888888888889
-0.5224898452658501,2.772303835518758,-2.218656038089013,-1.0435615338027413,-1.599843779045776,1.672481951535568,1.564344249196515,-0.9140257315714275,1.416044260307657,-0.7071067811865475,50.0
-1.2245170572956716,-0.6901870387070888,0.9446197288046173,1.326477443613527,0.28118258672427643,-0.08285072057701823,-0.00752056007886179,-0.9140257315714275,-0.7061926156056273,-0.7071067811865475,83.41708542713567
-0.8588778843634729,-0.1769719881795425,0.5492102579429137,0.32490403233885823,0.7710332028102275,-1.5060934276953326,0.057973806974279375,1.094061102941558,1.416044260307657,-0.7071067811865475,20.61855670103093
-0.5224898452658501,2.772303835518758,-2.218656038089013,-1.0435615338027413,-1.599843779045776,-0.41494068557129377,1.3023667809839519,-0.9140257315714275,1.416044260307657,-0.7071067811865475,50.0
-0.825637959551455,-0.332491700460617,0.29758604921273785,1.5373350038818778,0.986567473888046,-0.652147803424346,1.3023667809839519,-0.9140257315714275,-0.7061926156056273,-0.7071067811865475,100.0
1.0911977046082537,-0.5262433420107894,0.08789920860425872,-0.4482403553117632,-0.4144052881177743,0.24923924441725398,1.1713780468776709,-0.9140257315714275,-0.7061926156056273,1.4142135623730951,97.78278572783114
1.5676366269138462,-0.6901870387070888,0.29758604921273785,-0.36038303853328363,0.8690033260274178,-1.3637691569835038,-0.400486762397706,-0.9140257315714275,-0.7061926156056273,1.4142135623730951,46.42857142857143
-0.42675886180723804,-0.5113393695838531,-0.20566236824761203,0.6939047628084726,0.986567473888046,1.9096890693886204,0.7784118445588266,-0.9140257315714275,-0.7061926156056273,1.4142135623730951,100.0
-1.2245170572956716,-0.6901870387070888,0.9446197288046173,1.326477443613527,0.28118258672427643,-0.747030650565566,-0.8589473317696914,1.094061102941558,-0.7061926156056273,-0.7071067811865475,57.78894472361809
-0.42675886180723804,-0.5113393695838531,-0.20566236824761203,0.6939047628084726,0.986567473888046,-1.4823727159100295,-0.2040036612382839,1.094061102941558,-0.7061926156056273,-0.7071067811865475,87.5
-0.24947926280980834,-0.3622996453144897,0.08789920860425872,0.5181901292515136,0.6632660672713183,1.2455091394000746,1.367861148037093,1.094061102941558,-0.7061926156056273,1.4142135623730951,100.0
-0.24947926280980834,-0.3622996453144897,0.08789920860425872,0.5181901292515136,0.6632660672713183,0.5813292094115275,-0.400486762397706,1.094061102941558,-0.7061926156056273,1.4142135623730951,100.0
-0.8588778843634729,-0.1769719881795425,0.5492102579429137,0.32490403233885823,0.7710332028102275,-1.2214448862716705,-1.3174079011416753,-0.9140257315714275,1.416044260307657,-0.7071067811865475,0.0
-0.8588778843634729,-0.1769719881795425,0.5492102579429137,0.32490403233885823,0.7710332028102275,-0.08285072057701823,-0.00752056007886179,-0.9140257315714275,-0.7061926156056273,1.4142135623730951,98.0
-0.825637959551455,-0.332491700460617,0.29758604921273785,1.5373350038818778,0.986567473888046,1.3878334101119054,0.2544569081337015,1.094061102941558,1.416044260307657,-0.7071067811865475,85.0
-1.2245170572956716,-0.6901870387070888,0.9446197288046173,1.326477443613527,0.28118258672427643,-2.265156204825102,-0.26949802829142505,-0.9140257315714275,-0.7061926156056273,-0.7071067811865475,92.46231155778896
-0.42675886180723804,-0.5113393695838531,-0.20566236824761203,0.6939047628084726,0.986567473888046,1.577599104394348,-1.0554304329291135,-0.9140257315714275,-0.7061926156056273,-0.7071067811865475,100.0
-0.42675886180723804,-0.5113393695838531,-0.20566236824761203,0.6939047628084726,0.986567473888046,1.0557434451176313,-0.7934529647165502,-0.9140257315714275,-0.7061926156056273,-0.7071067811865475,100.0
-0.05447170391263557,0.7262865007489395,-1.3329388233587964,-1.2291161868388905,-1.599843779045776,-0.8893549212773966,-2.103340305779364,-0.9140257315714275,-0.7061926156056273,1.4142135623730951,100.0
1.0911977046082537,-0.5262433420107894,0.08789920860425872,-0.4482403553117632,-0.4144052881177743,1.3878334101119054,1.3023667809839519,-0.9140257315714275,-0.7061926156056273,1.4142135623730951,90.25732431697875
1.0911977046082537,-0.5262433420107894,0.08789920860425872,-0.4482403553117632,-0.4144052881177743,0.22551853263194815,-1.0554304329291135,1.094061102941558,-0.7061926156056273,1.4142135623730951,93.03576772906705
-0.24947926280980834,-0.3622996453144897,0.08789920860425872,0.5181901292515136,0.6632660672713183,-0.5809856680684292,-1.1864191670353943,1.094061102941558,-0.7061926156056273,-0.7071067811865475,100.0
1.0911977046082537,-0.5262433420107894,0.08789920860425872,-0.4482403553117632,-0.4144052881177743,-0.32005783843007113,0.12346817402741915,1.094061102941558,-0.7061926156056273,-0.7071067811865475,91.51421813627007
-0.8588778843634729,-0.1769719881795425,0.5492102579429137,0.32490403233885823,0.7710332028102275,-1.7433005455483863,-0.7934529647165502,-0.9140257315714275,-0.7061926156056273,-0.7071067811865475,91.0
-0.5224898452658501,2.772303835518758,-2.218656038089013,-1.0435615338027413,-1.599843779045776,0.27295995620255914,0.31995127518684124,1.094061102941558,-0.7061926156056273,-0.7071067811865475,50.0
-0.42675886180723804,-0.5113393695838531,-0.20566236824761203,0.6939047628084726,0.986567473888046,-1.411210580554114,-1.9723515716730828,-0.9140257315714275,-0.7061926156056273,-0.7071067811865475,87.5
1.7005963261619184,-0.218029192221746,1.324212820831853,-1.4146708398750396,-0.9791050783416587,-0.2726164148594615,-0.26949802829142505,-0.9140257315714275,-0.7061926156056273,-0.7071067811865475,50.0
-0.05447170391263557,0.7262865007489395,-1.3329388233587964,-1.2291161868388905,-1.599843779045776,1.0557434451176313,-0.13850929418514274,-0.9140257315714275,-0.7061926156056273,1.4142135623730951,77.77777777777777
1.7005963261619184,-0.218029192221746,1.324212820831853,-1.4146708398750396,-0.9791050783416587,-1.6958591219777752,-1.9723515716730828,-0.9140257315714275,-0.7061926156056273,1.4142135623730951,31.25
-0.825637959551455,-0.332491700460617,0.29758604921273785,1.5373350038818778,0.986567473888046,-0.9367963448480076,0.3854456422399824,-0.9140257315714275,-0.7061926156056273,1.4142135623730951,100.0
1.7005963261619184,-0.218029192221746,1.324212820831853,-1.4146708398750396,-0.9791050783416587,-0.5572649562831227,-0.9244416988228311,-0.9140257315714275,1.416044260307657,-0.7071067811865475,57.142857142857146
-0.42675886180723804,-0.5113393695838531,-0.20566236824761203,0.6939047628084726,0.986567473888046,-1.0791206155598398,-1.4483966352479576,-0.9140257315714275,-0.7061926156056273,1.4142135623730951,62.5
-0.05447170391263557,0.7262865007489395,-1.3329388233587964,-1.2291161868388905,-1.599843779045776,0.10691497370542369,-0.531475496503987,-0.9140257315714275,-0.7061926156056273,1.4142135623730951,100.0
-0.42675886180723804,-0.5113393695838531,-0.20566236824761203,0.6939047628084726,0.986567473888046,1.672481951535568,1.9573104515153592,-0.9140257315714275,1.416044260307657,-0.7071067811865475,87.5
-0.05447170391263557,0.7262865007489395,-1.3329388233587964,-1.2291161868388905,-1.599843779045776,0.7473741919086649,0.5819287433994045,1.094061102941558,-0.7061926156056273,-0.7071067811865475,88.88888888888889
-0.5224898452658501,2.772303835518758,-2.218656038089013,-1.0435615338027413,-1.599843779045776,-0.08285072057701956,0.2544569081337015,-0.9140257315714275,-0.7061926156056273,1.4142135623730951,50.0
1.7005963261619184,-0.218029192221746,1.324212820831853,-1.4146708398750396,-0.9791050783416587,0.24923924441725398,1.04038931277139,-0.9140257315714275,-0.7061926156056273,1.4142135623730951,50.0
-0.8588778843634729,-0.1769719881795425,0.5492102579429137,0.32490403233885823,0.7710332028102275,0.5338877858409152,1.4333555150902342,1.094061102941558,-0.7061926156056273,1.4142135623730951,98.0
1.0911977046082537,-0.5262433420107894,0.08789920860425872,-0.4482403553117632,-0.4144052881177743,1.3403919865412939,-0.400486762397706,-0.9140257315714275,1.416044260307657,-0.7071067811865475,92.63027800917726
-0.8588778843634729,-0.1769719881795425,0.5492102579429137,0.32490403233885823,0.7710332028102275,-1.1740034627010598,1.367861148037093,1.094061102941558,1.416044260307657,-0.7071067811865475,83.50515463917526
1.5676366269138462,-0.6901870387070888,0.29758604921273785,-0.36038303853328363,0.8690033260274178,1.3403919865412939,-0.400486762397706,-0.9140257315714275,-0.7061926156056273,1.4142135623730951,42.857142857142854
1.5676366269138462,-0.6901870387070888,0.29758604921273785,-0.36038303853328363,0.8690033260274178,-0.9605170566333127,0.45094000929312356,1.094061102941558,-0.7061926156056273,-0.7071067811865475,75.92592592592592
1.0911977046082537,-0.5262433420107894,0.08789920860425872,-0.4482403553117632,-0.4144052881177743,2.2417790343828945,-2.103340305779364,-0.9140257315714275,1.416044260307657,-0.7071067811865475,94.40670068907664
